"sample_id","gene","comparison_group_candidate","cells_candidate","mean_expression_candidate","percent_cells_expressing_candidate","comparison_group_other","cells_other","mean_expression_other","percent_cells_expressing_other","mean_difference","prevalence_difference"
"S1","ITGA11","candidate_fibroblast_state",1042,0.0618900234557954,4.22264875239923,"other_clusters",1742,0.000577426592090417,0.0574052812858783,0.061312596863705,4.16524347111335
"S1","ITGA2","candidate_fibroblast_state",1042,0.00857932681269213,0.671785028790787,"other_clusters",1742,0.0678138878845806,6.65901262916188,-0.0592345610718885,-5.9872276003711
"S1","ITGA5","candidate_fibroblast_state",1042,0.295272249771068,20.6333973128599,"other_clusters",1742,0.132919832013934,10.5625717566016,0.162352417757134,10.0708255562583
"S1","ITGA6","candidate_fibroblast_state",1042,0.0284423743034224,2.20729366602687,"other_clusters",1742,0.17101205645845,13.8920780711825,-0.142569682155028,-11.6847844051557
"S1","ITGA8","candidate_fibroblast_state",1042,0.0301366497192711,2.11132437619962,"other_clusters",1742,0.0466267033629484,3.04247990815155,-0.0164900536436773,-0.931155531951934
"S1","ITGAV","candidate_fibroblast_state",1042,0.268208131977517,18.7140115163148,"other_clusters",1742,0.124472201828175,11.5384615384615,0.143735930149342,7.17554997785324
"S1","ITGB1","candidate_fibroblast_state",1042,1.02549961231815,60.4606525911708,"other_clusters",1742,0.858720398197428,52.7554535017222,0.166779214120724,7.70519908944867
"S1","ITGB3","candidate_fibroblast_state",1042,0.00828052366802648,0.671785028790787,"other_clusters",1742,0.00151068417004813,0.229621125143513,0.00676983949797835,0.442163903647274
"S1","ITGB5","candidate_fibroblast_state",1042,0.307127027285082,21.2092130518234,"other_clusters",1742,0.049995188382265,4.93685419058553,0.257131838902817,16.2723588612379
"S1","JUN","candidate_fibroblast_state",1042,1.81148954407966,74.4721689059501,"other_clusters",1742,1.47911143658485,65.1549942594719,0.332378107494803,9.31717464647822
"S1","JUND","candidate_fibroblast_state",1042,1.05626323226944,59.6928982725528,"other_clusters",1742,1.04504636425147,61.8254879448909,0.0112168680179769,-2.13258967233814
"S1","KCNK2","candidate_fibroblast_state",1042,0.0603329931986986,4.31861804222649,"other_clusters",1742,0.00327556304563009,0.229621125143513,0.0570574301530686,4.08899691708297
"S1","KCNK4","candidate_fibroblast_state",1042,0.0111827889389235,0.863723608445297,"other_clusters",1742,0.00083432569084435,0.0574052812858783,0.0103484632480791,0.806318327159419
"S1","LATS1","candidate_fibroblast_state",1042,0.037661633698204,2.87907869481766,"other_clusters",1742,0.0484693777535377,4.59242250287026,-0.0108077440553338,-1.71334380805261
"S1","LATS2","candidate_fibroblast_state",1042,0.201116276430363,14.3953934740883,"other_clusters",1742,0.0752259928190162,7.23306544202067,0.125890283611347,7.16232803206763
"S1","LDHA","candidate_fibroblast_state",1042,1.89401414206935,85.700575815739,"other_clusters",1742,1.75083514689658,79.8507462686567,0.143178995172773,5.84982954708227
"S1","LIMK1","candidate_fibroblast_state",1042,0.0327561148380519,2.49520153550864,"other_clusters",1742,0.0182024968780188,1.83696900114811,0.0145536179600332,0.658232534360532
"S1","LOX","candidate_fibroblast_state",1042,0.585930216953904,35.4126679462572,"other_clusters",1742,0.0351209113355545,3.04247990815155,0.55080930561835,32.3701880381057
"S1","LOXL2","candidate_fibroblast_state",1042,0.114602369705602,8.25335892514395,"other_clusters",1742,0.0313718300739562,2.58323765786452,0.083230539631646,5.67012126727943
"S1","MCM2","candidate_fibroblast_state",1042,0.0137017021840593,1.05566218809981,"other_clusters",1742,0.0157720717699745,1.83696900114811,-0.00207036958591518,-0.781306813048298
"S1","MCM3","candidate_fibroblast_state",1042,0.0620206089379127,4.41458733205374,"other_clusters",1742,0.0534624605825429,5.16647531572905,0.0085581483553698,-0.751887983675305
"S1","MCM4","candidate_fibroblast_state",1042,0.022490727888491,1.53550863723608,"other_clusters",1742,0.0346079507803988,4.01836969001148,-0.0121172228919078,-2.4828610527754
"S1","MCM5","candidate_fibroblast_state",1042,0.0378770916565465,2.97504798464491,"other_clusters",1742,0.0594112384462292,5.5683122847302,-0.0215341467896827,-2.59326430008528
"S1","MCM6","candidate_fibroblast_state",1042,0.0199268471177376,1.53550863723608,"other_clusters",1742,0.0256420344684958,2.52583237657865,-0.0057151873507582,-0.990323739342561
"S1","MCM7","candidate_fibroblast_state",1042,0.0976712878963458,7.10172744721689,"other_clusters",1742,0.0968449151955858,8.84041331802526,0.000826372700759997,-1.73868587080837
"S1","MKI67","candidate_fibroblast_state",1042,0.00282065125825322,0.287907869481766,"other_clusters",1742,0.0286237146688142,2.41102181400689,-0.025803063410561,-2.12311394452512
"S1","MMP14","candidate_fibroblast_state",1042,0.73162861906175,43.0902111324376,"other_clusters",1742,0.103295797972126,9.29965556831228,0.628332821089624,33.7905555641253
"S1","MMP2","candidate_fibroblast_state",1042,1.84048933594541,72.552783109405,"other_clusters",1742,0.267041468024468,19.6900114810563,1.57344786792094,52.8627716283487
"S1","MYL9","candidate_fibroblast_state",1042,0.919726309096274,48.2725527831094,"other_clusters",1742,0.678817294594057,30.654420206659,0.240909014502217,17.6181325764504
"S1","MYLK","candidate_fibroblast_state",1042,0.258994138907652,16.7946257197697,"other_clusters",1742,0.325043590626946,19.0011481056257,-0.0660494517192935,-2.20652238585604
"S1","NDRG1","candidate_fibroblast_state",1042,0.363128366874651,25.2399232245681,"other_clusters",1742,0.43952907221118,27.0952927669346,-0.0764007053365287,-1.85536954236642
"S1","NF2","candidate_fibroblast_state",1042,0.0547600974704869,4.12667946257198,"other_clusters",1742,0.0425009877156755,4.42020665901263,0.0122591097548114,-0.293527196440652
"S1","NFKB1","candidate_fibroblast_state",1042,0.445249608959214,27.2552783109405,"other_clusters",1742,0.455495349665903,30.9988518943743,-0.0102457407066899,-3.74357358343378
"S1","NFKB2","candidate_fibroblast_state",1042,0.293281368727164,19.8656429942418,"other_clusters",1742,0.298283014255207,24.1102181400689,-0.00500164552804294,-4.24457514582705
"S1","P2RX4","candidate_fibroblast_state",1042,0.0513936276585356,3.83877159309021,"other_clusters",1742,0.0626888338494687,5.2812858783008,-0.0112952061909332,-1.44251428521059
"S1","P2RX7","candidate_fibroblast_state",1042,0.00752722943452604,0.575815738963532,"other_clusters",1742,0.0512707572845108,4.47761194029851,-0.0437435278499847,-3.90179620133498
"S1","PANX1","candidate_fibroblast_state",1042,0.126808751146111,9.11708253358925,"other_clusters",1742,0.0806707103802754,8.43857634902411,0.0461380407658355,0.678506184565142
"S1","PARVA","candidate_fibroblast_state",1042,0.218204885882865,15.7389635316699,"other_clusters",1742,0.0448811165654238,4.36280137772675,0.173323769317441,11.3761621539431
"S1","PCNA","candidate_fibroblast_state",1042,0.152096718278831,10.8445297504798,"other_clusters",1742,0.129104256135572,11.308840413318,0.0229924621432584,-0.464310662838178
"S1","PDGFA","candidate_fibroblast_state",1042,0.120817809525872,7.00575815738964,"other_clusters",1742,0.14029877971775,9.81630309988519,-0.0194809701918783,-2.81054494249555
"S1","PDGFB","candidate_fibroblast_state",1042,0.00980137006766458,0.863723608445297,"other_clusters",1742,0.0818757244364469,7.06084959816303,-0.0720743543687824,-6.19712598971773
"S1","PDGFC","candidate_fibroblast_state",1042,0.049334245063234,3.74280230326296,"other_clusters",1742,0.051019885391308,5.10907003444317,-0.00168564032807409,-1.36626773118021
"S1","PDGFRA","candidate_fibroblast_state",1042,0.618911311610997,38.0038387715931,"other_clusters",1742,0.0390028667483414,3.21469575200919,0.579908444862656,34.7891430195839
"S1","PDGFRB","candidate_fibroblast_state",1042,0.862602870942494,50.1919385796545,"other_clusters",1742,0.1673016605638,11.2514351320321,0.695301210378694,38.9405034476224
"S1","PDK1","candidate_fibroblast_state",1042,0.0646121016819138,4.70249520153551,"other_clusters",1742,0.0674250437025418,6.71641791044776,-0.002812942020628,-2.01392270891225
"S1","PFKFB3","candidate_fibroblast_state",1042,0.235542647009341,15.4510556621881,"other_clusters",1742,0.287943351684022,22.2158438576349,-0.0524007046746807,-6.76478819544681
"S1","PFN1","candidate_fibroblast_state",1042,1.78331161015491,83.9731285988484,"other_clusters",1742,2.46510166448868,94.6039035591274,-0.681790054333769,-10.6307749602791
"S1","PGK1","candidate_fibroblast_state",1042,0.42177651268773,28.6948176583493,"other_clusters",1742,0.584201369192196,41.3892078071183,-0.162424856504466,-12.6943901487689
"S1","PIEZO1","candidate_fibroblast_state",1042,0.0766772825515097,5.56621880998081,"other_clusters",1742,0.074611424070436,6.601607347876,0.00206585848107377,-1.0353885378952
"S1","PIEZO2","candidate_fibroblast_state",1042,0.046153140112866,3.55086372360845,"other_clusters",1742,0.00575847515848024,0.516647531572905,0.0403946649543858,3.03421619203554
"S1","PKD1","candidate_fibroblast_state",1042,0.212972588270491,15.0671785028791,"other_clusters",1742,0.0642594027689617,6.0849598163031,0.148713185501529,8.98221868657598
"S1","PKD2","candidate_fibroblast_state",1042,0.100029535122155,7.38963531669866,"other_clusters",1742,0.0217856339733381,2.23880597014925,0.0782439011488172,5.1508293465494
"S1","POSTN","candidate_fibroblast_state",1042,0.469456712751324,24.0882917466411,"other_clusters",1742,0.151581586803138,10.9644087256028,0.317875125948185,13.1238830210383
"S1","PTGS2","candidate_fibroblast_state",1042,0.301516592814418,16.8905950095969,"other_clusters",1742,0.183582363531215,12.6865671641791,0.117934229283202,4.20402784541782
"S1","PTK2","candidate_fibroblast_state",1042,0.207858834787591,13.6276391554703,"other_clusters",1742,0.137663821096814,10.849598163031,0.0701950136907778,2.77804099243925
"S1","PXN","candidate_fibroblast_state",1042,0.0925807555173245,6.81381957773513,"other_clusters",1742,0.11162015411427,9.81630309988519,-0.0190393985969454,-3.00248352215006
"S1","RAC1","candidate_fibroblast_state",1042,1.22734167276473,68.809980806142,"other_clusters",1742,1.17943137549219,65.1549942594719,0.0479102972725416,3.65498654667016
"S1","RELA","candidate_fibroblast_state",1042,0.173934781103271,12.763915547025,"other_clusters",1742,0.145028674289097,12.9735935706085,0.0289061068141741,-0.209678023583546
"S1","RELB","candidate_fibroblast_state",1042,0.20881342781256,14.9712092130518,"other_clusters",1742,0.207080895976446,16.99196326062,0.00173253183611463,-2.02075404756815
"S1","RHOA","candidate_fibroblast_state",1042,1.07802040069729,62.2840690978887,"other_clusters",1742,0.952873162212952,59.9885189437428,0.125147238484337,2.29555015414586
"S1","RHOB","candidate_fibroblast_state",1042,0.634092201500329,38.6756238003839,"other_clusters",1742,0.411947187194522,25.3157290470723,0.222145014305807,13.3598947533116
"S1","ROCK1","candidate_fibroblast_state",1042,0.299214673797393,20.9213051823417,"other_clusters",1742,0.314406431046563,24.2250287026406,-0.0151917572491698,-3.30372352029899
"S1","ROCK2","candidate_fibroblast_state",1042,0.179634689128805,13.531669865643,"other_clusters",1742,0.13482289246115,11.7680826636051,0.044811796667655,1.76358720203794
"S1","SAV1","candidate_fibroblast_state",1042,0.343637282473248,23.1285988483685,"other_clusters",1742,0.147627601774316,12.8013777267509,0.196009680698932,10.3272211216177
"S1","SERPINE1","candidate_fibroblast_state",1042,0.0698392520594618,4.70249520153551,"other_clusters",1742,0.0433262384039662,3.78874856486797,0.0265130136554956,0.913746636667541
"S1","SLC2A1","candidate_fibroblast_state",1042,0.0605182535671774,4.03071017274472,"other_clusters",1742,0.138578845921574,10.7921928817451,-0.0780605923543964,-6.7614827090004
"S1","SMAD2","candidate_fibroblast_state",1042,0.163778669043485,11.8042226487524,"other_clusters",1742,0.138664047547377,12.6865671641791,0.0251146214961077,-0.882344515426706
"S1","SMAD3","candidate_fibroblast_state",1042,0.18853116709986,14.0115163147793,"other_clusters",1742,0.104477277848804,10.2755453501722,0.0840538892510562,3.73597096460706
"S1","SMAD4","candidate_fibroblast_state",1042,0.109662855827249,8.06142034548944,"other_clusters",1742,0.0882172861962505,8.43857634902411,0.0214455696309985,-0.377156003534667
"S1","SMAD7","candidate_fibroblast_state",1042,0.0521214341941033,3.93474088291747,"other_clusters",1742,0.0311407245003327,3.27210103329506,0.0209807096937706,0.662639849622404
"S1","SNAI1","candidate_fibroblast_state",1042,0.165958424466983,10.9404990403071,"other_clusters",1742,0.066447239827654,5.5683122847302,0.0995111846393293,5.37218675557691
"S1","SOCS3","candidate_fibroblast_state",1042,1.02347225231306,48.6564299424184,"other_clusters",1742,0.746059310563212,43.0539609644087,0.277412941749849,5.6024689780097
"S1","SPARC","candidate_fibroblast_state",1042,2.10473118741313,83.9731285988484,"other_clusters",1742,0.533162091456242,34.5579793340987,1.57156909595688,49.4151492647496
"S1","SRC","candidate_fibroblast_state",1042,0.058957343055588,4.510556621881,"other_clusters",1742,0.0612308949716029,5.97014925373134,-0.00227355191601497,-1.45959263185034
"S1","STAT3","candidate_fibroblast_state",1042,0.728498566696458,44.9136276391555,"other_clusters",1742,0.447372248955537,32.1469575200919,0.281126317740921,12.7666701190636
"S1","STK3","candidate_fibroblast_state",1042,0.174785737774349,12.6679462571977,"other_clusters",1742,0.0772593891243666,7.69230769230769,0.0975263486499826,4.97563856489
"S1","STK4","candidate_fibroblast_state",1042,0.14326645449222,10.3646833013436,"other_clusters",1742,0.802168759843458,46.9575200918485,-0.658902305351237,-36.5928367905049
"S1","TAGLN","candidate_fibroblast_state",1042,0.679500328655175,31.573896353167,"other_clusters",1742,0.700594961307349,28.1285878300804,-0.021094632652174,3.44530852308662
"S1","TEAD1","candidate_fibroblast_state",1042,0.208379869624298,15.0671785028791,"other_clusters",1742,0.0854364484319226,8.15154994259472,0.122943421192375,6.91562856028436
"S1","TEAD2","candidate_fibroblast_state",1042,0.086540828859762,6.62188099808061,"other_clusters",1742,0.038404841269421,3.27210103329506,0.048135987590341,3.34977996478555
"S1","TEAD3","candidate_fibroblast_state",1042,0.0733768291797308,5.08637236084453,"other_clusters",1742,0.0369366775274334,3.9609644087256,0.0364401516522974,1.12540795211893
"S1","TEAD4","candidate_fibroblast_state",1042,0.026002228198364,2.11132437619962,"other_clusters",1742,0.0296973660412258,3.32950631458094,-0.00369513784286184,-1.21818193838133
"S1","TGFB1","candidate_fibroblast_state",1042,0.204527834080797,14.5873320537428,"other_clusters",1742,0.380533093316409,27.0378874856487,-0.176005259235612,-12.4505554319059
"S1","TGFB2","candidate_fibroblast_state",1042,0.0651777674302258,4.60652591170825,"other_clusters",1742,0.020486697272168,1.95177956371986,0.0446910701580578,2.65474634798839
"S1","TGFB3","candidate_fibroblast_state",1042,0.125182963998135,9.021113243762,"other_clusters",1742,0.0453683640923307,3.38691159586682,0.0798145999058046,5.63420164789518
"S1","TGFBR1","candidate_fibroblast_state",1042,0.157978163892123,11.7082533589251,"other_clusters",1742,0.0991726248682581,8.55338691159587,0.0588055390238649,3.15486644732928
"S1","TGFBR2","candidate_fibroblast_state",1042,0.214418292782041,14.9712092130518,"other_clusters",1742,0.197791838469269,15.0401836969001,0.0166264543127716,-0.0689744838482902
"S1","THBS1","candidate_fibroblast_state",1042,0.820465438695805,42.8982725527831,"other_clusters",1742,0.234436787285267,16.3605051664753,0.586028651410538,26.5377673863078
"S1","THBS2","candidate_fibroblast_state",1042,0.78475425234351,44.8176583493282,"other_clusters",1742,0.0801053179531172,7.29047072330654,0.704648934390393,37.5271876260217
"S1","TIMP1","candidate_fibroblast_state",1042,1.83612884938629,82.1497120921305,"other_clusters",1742,1.14966015057565,61.8254879448909,0.686468698810647,20.3242241472396
"S1","TIMP2","candidate_fibroblast_state",1042,1.68337471238399,77.3512476007678,"other_clusters",1742,0.336852018635664,24.4546498277842,1.34652269374833,52.8965977729836
"S1","TIMP3","candidate_fibroblast_state",1042,1.15774712486965,60.3646833013436,"other_clusters",1742,0.378903598508961,23.1917336394948,0.778843526360684,37.1729496618487
"S1","TLN1","candidate_fibroblast_state",1042,0.262859894261916,18.5220729366603,"other_clusters",1742,0.243182020408106,19.0585533869116,0.0196778738538102,-0.536480450251325
"S1","TLN2","candidate_fibroblast_state",1042,0.0610069953383678,4.510556621881,"other_clusters",1742,0.0129790146279633,1.26291618828932,0.0480279807104046,3.24764043359168
"S1","TMEM150C","candidate_fibroblast_state",1042,0.0391134044216419,2.68714011516315,"other_clusters",1742,0.00984949444746478,0.918484500574053,0.0292639099741771,1.7686556145891
"S1","TMEM63A","candidate_fibroblast_state",1042,0.0404410822249738,2.97504798464491,"other_clusters",1742,0.0315543860466517,2.46842709529277,0.00888669617832211,0.506620889352147
"S1","TMEM63B","candidate_fibroblast_state",1042,0.0443653810969228,3.35892514395394,"other_clusters",1742,0.040198116138682,4.07577497129736,0.00416726495824078,-0.716849827343424
"S1","TNC","candidate_fibroblast_state",1042,0.173529550189411,10.3646833013436,"other_clusters",1742,0.0416414503986738,3.4443168771527,0.131888099790737,6.92036642419087
"S1","TNF","candidate_fibroblast_state",1042,0.0284857783907497,2.11132437619962,"other_clusters",1742,0.186150379553826,11.308840413318,-0.157664601163076,-9.19751603711841
"S1","TOP2A","candidate_fibroblast_state",1042,0.00895427591857544,0.671785028790787,"other_clusters",1742,0.0212327472850666,1.72215843857635,-0.0122784713664912,-1.05037340978556
"S1","TPM1","candidate_fibroblast_state",1042,0.965499915726637,54.2226487523992,"other_clusters",1742,0.431753430317549,24.6842709529277,0.533746485409088,29.5383777994716
"S1","TPM2","candidate_fibroblast_state",1042,0.604701865071027,35.2207293666027,"other_clusters",1742,0.615160003161983,27.841561423651,-0.0104581380909562,7.37916794295172
"S1","TRPA1","candidate_fibroblast_state",1042,0,0,"other_clusters",1742,0.000705508379914619,0.0574052812858783,-0.000705508379914619,-0.0574052812858783
"S1","TRPC1","candidate_fibroblast_state",1042,0.0218669472396626,1.53550863723608,"other_clusters",1742,0.0148848595372138,1.20551090700344,0.0069820877024488,0.32999773023264
"S1","TRPC3","candidate_fibroblast_state",1042,0.00164107902699352,0.0959692898272553,"other_clusters",1742,0.00313142056652778,0.229621125143513,-0.00149034153953425,-0.133651835316258
"S1","TRPC6","candidate_fibroblast_state",1042,0.03327622207563,2.20729366602687,"other_clusters",1742,0.0160084994388317,1.54994259471871,0.0172677226367983,0.657351071308157
"S1","TRPV4","candidate_fibroblast_state",1042,0.00707734771329397,0.479846449136276,"other_clusters",1742,0.0068406290050435,0.803673938002296,0.000236718708250466,-0.32382748886602
"S1","UBE2C","candidate_fibroblast_state",1042,0.00707572700575016,0.575815738963532,"other_clusters",1742,0.0287187161215455,2.18140068886338,-0.0216429891157954,-1.60558494989984
"S1","VCL","candidate_fibroblast_state",1042,0.327548559811447,22.6487523992322,"other_clusters",1742,0.198815492238696,16.6475315729047,0.128733067572751,6.00122082632754
"S1","VEGFA","candidate_fibroblast_state",1042,0.198625808398752,13.531669865643,"other_clusters",1742,0.18069990909584,14.0068886337543,0.0179258993029117,-0.475218768111311
"S1","WWTR1","candidate_fibroblast_state",1042,0.447382418864871,29.8464491362764,"other_clusters",1742,0.147365339203637,11.5958668197474,0.300017079661234,18.250582316529
"S1","YAP1","candidate_fibroblast_state",1042,0.281685951428813,19.6737044145873,"other_clusters",1742,0.123482040449201,11.1366245694604,0.158203910979612,8.53707984512694
"S1","ZEB1","candidate_fibroblast_state",1042,0.157472658735357,11.6122840690979,"other_clusters",1742,0.101598996869974,8.03673938002296,0.0558736618653824,3.57554468907493
"S2","ACTA2","candidate_fibroblast_state",1060,0.453324581619521,22.8301886792453,"other_clusters",1610,0.639132202118381,22.7950310559006,-0.18580762049886,0.0351576233446593
"S2","ADM","candidate_fibroblast_state",1060,0.40487621426458,23.5849056603774,"other_clusters",1610,0.114068798827319,8.07453416149068,0.290807415437261,15.5103714988867
"S2","AJUBA","candidate_fibroblast_state",1060,0.026510980951313,1.69811320754717,"other_clusters",1610,0.0182470104797398,1.80124223602484,0.0082639704715732,-0.103129028477675
"S2","AMOTL1","candidate_fibroblast_state",1060,0.151690244409075,10.188679245283,"other_clusters",1610,0.0474585289796033,4.47204968944099,0.104231715429471,5.71662955584203
"S2","AMOTL2","candidate_fibroblast_state",1060,0.166304624345266,10.9433962264151,"other_clusters",1610,0.0409766427816133,3.85093167701863,0.125327981563653,7.09246454939646
"S2","AREG","candidate_fibroblast_state",1060,0.00500541828864503,0.377358490566038,"other_clusters",1610,0.0948193999338503,5.65217391304348,-0.0898139816452053,-5.27481542247744
"S2","ASIC1","candidate_fibroblast_state",1060,0.00168368967448782,0.0943396226415094,"other_clusters",1610,0.000346301308409524,0.062111801242236,0.00133738836607829,0.0322278213992734
"S2","ASIC2","candidate_fibroblast_state",1060,0.00120001904275536,0.0943396226415094,"other_clusters",1610,0,0,0.00120001904275536,0.0943396226415094
"S2","ASIC3","candidate_fibroblast_state",1060,0.000748635456962748,0.0943396226415094,"other_clusters",1610,0.00108300470336857,0.124223602484472,-0.000334369246405827,-0.0298839798429626
"S2","ATF3","candidate_fibroblast_state",1060,0.663042679956264,35.5660377358491,"other_clusters",1610,0.469997973438455,26.8944099378882,0.193044706517809,8.67162779796085
"S2","BCAR1","candidate_fibroblast_state",1060,0.136431994218443,9.15094339622642,"other_clusters",1610,0.102210586472096,8.4472049689441,0.0342214077463463,0.703738427282316
"S2","BIRC5","candidate_fibroblast_state",1060,0.0076784394137603,0.566037735849057,"other_clusters",1610,0.0109541771884139,1.05590062111801,-0.00327573777465361,-0.489862885268956
"S2","BNIP3","candidate_fibroblast_state",1060,0.120863562129367,8.58490566037736,"other_clusters",1610,0.0778467535962789,5.96273291925466,0.0430168085330877,2.6221727411227
"S2","CA9","candidate_fibroblast_state",1060,0,0,"other_clusters",1610,0.000436800012539512,0.062111801242236,-0.000436800012539512,-0.062111801242236
"S2","CAV1","candidate_fibroblast_state",1060,1.43419908626613,66.5094339622642,"other_clusters",1610,0.881187129554401,39.4409937888199,0.553011956711725,27.0684401734443
"S2","CCL2","candidate_fibroblast_state",1060,1.47487918454833,55.5660377358491,"other_clusters",1610,0.9482784679237,37.7639751552795,0.526600716624634,17.8020625805696
"S2","CCNA2","candidate_fibroblast_state",1060,0.0031527171130468,0.188679245283019,"other_clusters",1610,0.00241664132085832,0.31055900621118,0.000736075792188476,-0.121879760928161
"S2","CCNB1","candidate_fibroblast_state",1060,0.0174753031319987,1.22641509433962,"other_clusters",1610,0.0122412714295958,1.05590062111801,0.00523403170240294,0.17051447322161
"S2","CCNB2","candidate_fibroblast_state",1060,0,0,"other_clusters",1610,0.00183075115011684,0.31055900621118,-0.00183075115011684,-0.31055900621118
"S2","CDC20","candidate_fibroblast_state",1060,0.00649617884684362,0.377358490566038,"other_clusters",1610,0.00964219237182447,0.683229813664596,-0.00314601352498085,-0.305871323098558
"S2","CDC42","candidate_fibroblast_state",1060,1.16834885214858,62.1698113207547,"other_clusters",1610,1.13197119061896,58.6335403726708,0.0363776615296165,3.53627094808391
"S2","CDK1","candidate_fibroblast_state",1060,0.00504441335193911,0.377358490566038,"other_clusters",1610,0.01623334066138,1.36645962732919,-0.0111889273094409,-0.989101136763155
"S2","CDK2","candidate_fibroblast_state",1060,0.0612281675687619,4.15094339622642,"other_clusters",1610,0.0665551825550755,5.40372670807453,-0.00532701498631354,-1.25278331184812
"S2","CENPF","candidate_fibroblast_state",1060,0,0,"other_clusters",1610,0.00831003754312753,0.807453416149068,-0.00831003754312753,-0.807453416149068
"S2","CFL1","candidate_fibroblast_state",1060,1.84504453205832,83.6792452830189,"other_clusters",1610,1.87531920286344,77.8260869565217,-0.0302746708051198,5.85315832649714
"S2","CNN1","candidate_fibroblast_state",1060,0.0371349014918036,2.45283018867925,"other_clusters",1610,0.196827923212821,10.8695652173913,-0.159693021721017,-8.41673502871206
"S2","CNN2","candidate_fibroblast_state",1060,0.219832758287351,14.811320754717,"other_clusters",1610,0.236977988457704,16.3354037267081,-0.0171452301703536,-1.5240829719911
"S2","COL1A1","candidate_fibroblast_state",1060,2.49975457138659,83.4905660377358,"other_clusters",1610,0.301707534753025,20.3105590062112,2.19804703663357,63.1800070315247
"S2","COL1A2","candidate_fibroblast_state",1060,2.77501986939805,90.188679245283,"other_clusters",1610,0.253670921769524,17.639751552795,2.52134894762853,72.548927692488
"S2","COL3A1","candidate_fibroblast_state",1060,2.35279684717197,83.1132075471698,"other_clusters",1610,0.178058249487511,12.6086956521739,2.17473859768446,70.5045118949959
"S2","COL5A1","candidate_fibroblast_state",1060,0.438360055000311,26.7924528301887,"other_clusters",1610,0.026280925175393,1.98757763975155,0.412079129824918,24.8048751904371
"S2","COL5A2","candidate_fibroblast_state",1060,0.482588170096514,29.622641509434,"other_clusters",1610,0.0277127719365224,2.2360248447205,0.454875398159991,27.3866166647135
"S2","COL6A1","candidate_fibroblast_state",1060,1.97086398627338,81.9811320754717,"other_clusters",1610,0.145689304455377,10.5590062111801,1.825174681818,71.4221258642916
"S2","COL6A2","candidate_fibroblast_state",1060,2.38564015124542,89.622641509434,"other_clusters",1610,0.242945741965228,16.4596273291925,2.1426944092802,73.1630141802414
"S2","COL6A3","candidate_fibroblast_state",1060,1.3133212090476,66.2264150943396,"other_clusters",1610,0.099260490922845,7.32919254658385,1.21406071812475,58.8972225477558
"S2","CTGF","candidate_fibroblast_state",1060,0.763778472857082,39.7169811320755,"other_clusters",1610,0.443389113019866,19.5031055900621,0.320389359837217,20.2138755420134
"S2","CTHRC1","candidate_fibroblast_state",1060,0.30807982467726,14.811320754717,"other_clusters",1610,0.142692271700702,10.3726708074534,0.165387552976558,4.43864994726357
"S2","CXCL1","candidate_fibroblast_state",1060,0.522201877182626,23.2075471698113,"other_clusters",1610,0.131716307614487,8.81987577639751,0.390485569568139,14.3876713934138
"S2","CXCL2","candidate_fibroblast_state",1060,1.36822289826077,47.5471698113208,"other_clusters",1610,0.691730510582919,30.5590062111801,0.676492387677849,16.9881636001406
"S2","CXCL3","candidate_fibroblast_state",1060,0.784776352522231,33.3018867924528,"other_clusters",1610,0.338512592692826,17.2049689440994,0.446263759829405,16.0969178483534
"S2","CYR61","candidate_fibroblast_state",1060,1.10246833680905,52.2641509433962,"other_clusters",1610,0.290950237242826,16.832298136646,0.811518099566224,35.4318528067503
"S2","DAG1","candidate_fibroblast_state",1060,0.113549319069926,7.92452830188679,"other_clusters",1610,0.0339643777039917,2.98136645962733,0.0795849413659343,4.94316184225946
"S2","DDIT4","candidate_fibroblast_state",1060,0.895189205370238,43.3962264150943,"other_clusters",1610,0.813949525547557,39.6273291925466,0.0812396798226811,3.76889722254776
"S2","DIAPH1","candidate_fibroblast_state",1060,0.090649646023418,6.32075471698113,"other_clusters",1610,0.15362858195279,11.4906832298137,-0.0629789359293725,-5.16992851283253
"S2","EGLN1","candidate_fibroblast_state",1060,0.143056052494742,10.2830188679245,"other_clusters",1610,0.137121194426748,10.5590062111801,0.00593485806799365,-0.275987343255595
"S2","EGLN2","candidate_fibroblast_state",1060,0.157439194014249,11.5094339622642,"other_clusters",1610,0.161658277400875,12.5465838509317,-0.00421908338662597,-1.03714988866753
"S2","EGLN3","candidate_fibroblast_state",1060,0.0225036401620748,1.60377358490566,"other_clusters",1610,0.110547787268131,8.63354037267081,-0.088044147106056,-7.02976678776515
"S2","ENO1","candidate_fibroblast_state",1060,0.71978652430063,44.4339622641509,"other_clusters",1610,0.766321009040862,44.7204968944099,-0.0465344847402323,-0.286534630258998
"S2","EPAS1","candidate_fibroblast_state",1060,0.218617121689478,13.7735849056604,"other_clusters",1610,0.369458836005733,23.7888198757764,-0.150841714316255,-10.015234970116
"S2","FAP","candidate_fibroblast_state",1060,0.0827050675553565,5.94339622641509,"other_clusters",1610,0.00579272999458149,0.559006211180124,0.076912337560775,5.38439001523497
"S2","FERMT2","candidate_fibroblast_state",1060,0.351197787990261,23.2075471698113,"other_clusters",1610,0.129299596914711,9.75155279503106,0.22189819107555,13.4559943747803
"S2","FLNA","candidate_fibroblast_state",1060,0.506954252260957,31.6037735849057,"other_clusters",1610,0.50839604587938,30.8074534161491,-0.00144179361842334,0.796320168756594
