"sample","source","seurat_cluster","reproduced_identity","singlet_cells","gene","percent_cells_expressing","mean_log_normalized_expression"
"SF1","SF","2","VSMC",367,"PFN1",93.1880108991826,2.13801826561165
"SF1","SF","2","VSMC",367,"CFL1",92.3705722070845,1.90563831673864
"SF1","SF","2","VSMC",367,"TMEM63B",2.45231607629428,0.0319571970687396
"SF1","SF","2","VSMC",367,"ITGA5",0.544959128065395,0.0018394205952988
"SF1","SF","2","VSMC",367,"MYLK",69.4822888283379,1.12458784540364
"SF1","SF","2","VSMC",367,"ILK",59.1280653950954,0.802155905367805
"SF1","SF","2","VSMC",367,"MYL9",100,4.08489777267152
"SF1","SF","2","VSMC",367,"NF2",5.17711171662125,0.062219409559054
"SF1","SF","2","VSMC",367,"PARVA",10.8991825613079,0.124945269483614
"SF1","SF","2","VSMC",367,"PKD2",10.3542234332425,0.117842110789959
"SF1","SF","2","VSMC",367,"VCL",28.0653950953678,0.346929004059333
"SF1","SF","2","VSMC",367,"TEAD4",2.72479564032698,0.0303204008953843
"SF1","SF","2","VSMC",367,"ITGA2",0.544959128065395,0.00503707281528894
"SF1","SF","2","VSMC",367,"WWTR1",8.71934604904632,0.0959573660692426
"SF1","SF","2","VSMC",367,"FLNA",74.6594005449591,1.29120563282406
"SF1","SF","2","VSMC",367,"PANX1",1.63487738419619,0.0182014772589289
"SF1","SF","2","VSMC",367,"TEAD1",1.08991825613079,0.0101177617487303
"SF1","SF","2","VSMC",367,"CDC42",66.4850136239782,0.980965560252601
"SF1","SF","2","VSMC",367,"FERMT2",30.7901907356948,0.381222552785761
"SF1","SF","2","VSMC",367,"TLN1",50.9536784741144,0.684571805972875
"SF1","SF","2","VSMC",367,"PKD1",3.81471389645777,0.0441176488841817
"SF1","SF","2","VSMC",367,"TLN2",1.90735694822888,0.016882499450395
"SF1","SF","2","VSMC",367,"RAC1",80.1089918256131,1.28365332711478
"SF1","SF","2","VSMC",367,"YAP1",6.53950953678474,0.0724008227140656
"SF1","SF","2","VSMC",367,"PIEZO1",0.544959128065395,0.00608738916345582
"SF1","SF","2","VSMC",367,"TRPV4",0,0
"SF1","SF","2","VSMC",367,"TRPA1",0,0
"SF1","SF","2","VSMC",367,"TRPC1",2.17983651226158,0.0220344884783112
"SF1","SF","2","VSMC",367,"TRPC3",0,0
"SF1","SF","2","VSMC",367,"TRPC6",3.26975476839237,0.0358376528214418
"SF1","SF","2","VSMC",367,"ASIC1",0,0
"SF1","SF","2","VSMC",367,"ASIC2",0.544959128065395,0.00640543937805683
"SF1","SF","2","VSMC",367,"ASIC3",0,0
"SF1","SF","2","VSMC",367,"KCNK2",0,0
"SF1","SF","2","VSMC",367,"KCNK4",0,0
"SF1","SF","2","VSMC",367,"TMEM63A",3.26975476839237,0.0392852628092331
"SF1","SF","2","VSMC",367,"TMEM150C",0,0
"SF1","SF","2","VSMC",367,"P2RX4",3.26975476839237,0.0396602651368115
"SF1","SF","2","VSMC",367,"P2RX7",0.272479564032698,0.00261975654550846
"SF1","SF","2","VSMC",367,"PDPN",0,0
"SF1","SF","2","VSMC",367,"SCX",1.08991825613079,0.0106286252210032
"SF1","SF","2","VSMC",367,"FAP",0,0
"SF1","SF","2","VSMC",367,"POSTN",0.272479564032698,0.00126217118651062
"SF1","SF","2","VSMC",367,"PDGFRA",0,0
"SF1","SF","2","VSMC",367,"APOD",0,0
"SF2","SF","2","VSMC",198,"CNN1",79.7979797979798,1.43476056757125
"SF2","SF","2","VSMC",198,"ITGA8",71.2121212121212,0.930913709738985
"SF2","SF","2","VSMC",198,"TAGLN",100,4.45396440735096
"SF2","SF","2","VSMC",198,"ACTA2",100,4.41785142905042
"SF2","SF","2","VSMC",198,"TPM1",96.969696969697,2.89891483137473
"SF2","SF","2","VSMC",198,"TPM2",99.4949494949495,3.56369582429047
"SF2","SF","2","VSMC",198,"ITGB1",94.4444444444444,1.81973834751408
"SF2","SF","2","VSMC",198,"ITGAV",22.7272727272727,0.195641001964819
"SF2","SF","2","VSMC",198,"BCAR1",20.2020202020202,0.196072801815062
"SF2","SF","2","VSMC",198,"PIEZO2",0,0
"SF2","SF","2","VSMC",198,"TEAD2",19.1919191919192,0.177576809139082
"SF2","SF","2","VSMC",198,"LIMK1",1.51515151515152,0.00995325330686952
"SF2","SF","2","VSMC",198,"CNN2",37.3737373737374,0.366544888086457
"SF2","SF","2","VSMC",198,"TEAD3",25.2525252525253,0.231778261110946
"SF2","SF","2","VSMC",198,"PFN1",91.9191919191919,1.72812584371367
"SF2","SF","2","VSMC",198,"CFL1",96.969696969697,1.95849027166012
"SF2","SF","2","VSMC",198,"TMEM63B",4.54545454545455,0.0366631935926662
"SF2","SF","2","VSMC",198,"ITGA5",9.5959595959596,0.089444654785387
"SF2","SF","2","VSMC",198,"MYLK",89.8989898989899,1.67644927763002
"SF2","SF","2","VSMC",198,"ILK",83.8383838383838,1.31466511465509
"SF2","SF","2","VSMC",198,"MYL9",100,3.55635822820299
"SF2","SF","2","VSMC",198,"NF2",12.1212121212121,0.116575438575146
"SF2","SF","2","VSMC",198,"PARVA",22.2222222222222,0.192108312195401
"SF2","SF","2","VSMC",198,"PKD2",31.3131313131313,0.296181149924158
"SF2","SF","2","VSMC",198,"VCL",75.2525252525252,1.10234475688132
"SF2","SF","2","VSMC",198,"TEAD4",1.01010101010101,0.00729802659565048
"SF2","SF","2","VSMC",198,"ITGA2",0,0
"SF2","SF","2","VSMC",198,"WWTR1",29.2929292929293,0.286175233629125
"SF2","SF","2","VSMC",198,"FLNA",96.969696969697,2.36834777403716
"SF2","SF","2","VSMC",198,"PANX1",3.53535353535354,0.0264605734484589
"SF2","SF","2","VSMC",198,"TEAD1",15.1515151515152,0.132933803442735
"SF2","SF","2","VSMC",198,"CDC42",89.3939393939394,1.43296624420741
"SF2","SF","2","VSMC",198,"FERMT2",57.5757575757576,0.648571517604929
"SF2","SF","2","VSMC",198,"TLN1",81.3131313131313,1.25226999304887
"SF2","SF","2","VSMC",198,"PKD1",17.1717171717172,0.157528043931068
"SF2","SF","2","VSMC",198,"TLN2",3.53535353535354,0.025681475398565
"SF2","SF","2","VSMC",198,"RAC1",90.4040404040404,1.4014683456228
"SF2","SF","2","VSMC",198,"YAP1",42.4242424242424,0.384643246674676
"SF2","SF","2","VSMC",198,"PIEZO1",2.52525252525253,0.0156536690529808
"SF2","SF","2","VSMC",198,"TRPV4",0,0
"SF2","SF","2","VSMC",198,"TRPA1",0.505050505050505,0.00263047606351288
"SF2","SF","2","VSMC",198,"TRPC1",4.54545454545455,0.0424961621135952
"SF2","SF","2","VSMC",198,"TRPC3",0.505050505050505,0.00492109110925258
"SF2","SF","2","VSMC",198,"TRPC6",4.04040404040404,0.037698952779277
"SF2","SF","2","VSMC",198,"ASIC1",0,0
"SF2","SF","2","VSMC",198,"ASIC2",0,0
"SF2","SF","2","VSMC",198,"ASIC3",0.505050505050505,0.00440655877697717
"SF2","SF","2","VSMC",198,"KCNK2",0,0
"SF2","SF","2","VSMC",198,"KCNK4",0,0
"SF2","SF","2","VSMC",198,"TMEM63A",11.1111111111111,0.0821857029926334
"SF2","SF","2","VSMC",198,"TMEM150C",1.01010101010101,0.00590692939240338
"SF2","SF","2","VSMC",198,"P2RX4",10.6060606060606,0.0918403565205133
"SF2","SF","2","VSMC",198,"P2RX7",4.04040404040404,0.0370579126231641
"SF2","SF","2","VSMC",198,"PDPN",0,0
"SF2","SF","2","VSMC",198,"SCX",3.03030303030303,0.0236939347380055
"SF2","SF","2","VSMC",198,"FAP",1.51515151515152,0.0147379883390357
"SF2","SF","2","VSMC",198,"POSTN",0,0
"SF2","SF","2","VSMC",198,"PDGFRA",1.01010101010101,0.00520048603251696
"SF2","SF","2","VSMC",198,"APOD",0,0
"SF3","SF","2","VSMC",65,"CNN1",72.3076923076923,1.07125367092504
"SF3","SF","2","VSMC",65,"ITGA8",67.6923076923077,0.926373644297009
"SF3","SF","2","VSMC",65,"TAGLN",100,4.29269353580816
"SF3","SF","2","VSMC",65,"ACTA2",100,3.88157766134444
"SF3","SF","2","VSMC",65,"TPM1",96.9230769230769,2.47284412304029
"SF3","SF","2","VSMC",65,"TPM2",98.4615384615385,3.23812015400791
"SF3","SF","2","VSMC",65,"ITGB1",93.8461538461538,1.63013740113603
"SF3","SF","2","VSMC",65,"ITGAV",15.3846153846154,0.166040708443969
"SF3","SF","2","VSMC",65,"BCAR1",12.3076923076923,0.115221895971988
"SF3","SF","2","VSMC",65,"PIEZO2",0,0
"SF3","SF","2","VSMC",65,"TEAD2",15.3846153846154,0.138922794479436
"SF3","SF","2","VSMC",65,"LIMK1",0,0
"SF3","SF","2","VSMC",65,"CNN2",30.7692307692308,0.311708425006398
"SF3","SF","2","VSMC",65,"TEAD3",20,0.204059950794193
"SF3","SF","2","VSMC",65,"PFN1",89.2307692307692,1.66448900069695
"SF3","SF","2","VSMC",65,"CFL1",98.4615384615385,1.93119029600232
"SF3","SF","2","VSMC",65,"TMEM63B",4.61538461538462,0.0376898108890455
"SF3","SF","2","VSMC",65,"ITGA5",0,0
"SF3","SF","2","VSMC",65,"MYLK",78.4615384615385,1.21411720630813
"SF3","SF","2","VSMC",65,"ILK",80,1.08707588701093
"SF3","SF","2","VSMC",65,"MYL9",100,3.465492058479
"SF3","SF","2","VSMC",65,"NF2",10.7692307692308,0.0876570240436983
"SF3","SF","2","VSMC",65,"PARVA",15.3846153846154,0.159672928663679
"SF3","SF","2","VSMC",65,"PKD2",16.9230769230769,0.151178332076328
"SF3","SF","2","VSMC",65,"VCL",58.4615384615385,0.725369679846615
"SF3","SF","2","VSMC",65,"TEAD4",1.53846153846154,0.0121359227363347
"SF3","SF","2","VSMC",65,"ITGA2",0,0
"SF3","SF","2","VSMC",65,"WWTR1",20,0.206929355612448
"SF3","SF","2","VSMC",65,"FLNA",93.8461538461538,1.78980337270451
"SF3","SF","2","VSMC",65,"PANX1",4.61538461538462,0.0457228007937952
"SF3","SF","2","VSMC",65,"TEAD1",7.69230769230769,0.0782749127991897
"SF3","SF","2","VSMC",65,"CDC42",90.7692307692308,1.40795237968709
"SF3","SF","2","VSMC",65,"FERMT2",47.6923076923077,0.530712805884754
"SF3","SF","2","VSMC",65,"TLN1",87.6923076923077,1.44892711819265
"SF3","SF","2","VSMC",65,"PKD1",20,0.198598126914943
"SF3","SF","2","VSMC",65,"TLN2",0,0
"SF3","SF","2","VSMC",65,"RAC1",92.3076923076923,1.58580486907425
"SF3","SF","2","VSMC",65,"YAP1",20,0.209327782147952
"SF3","SF","2","VSMC",65,"PIEZO1",0,0
"SF3","SF","2","VSMC",65,"TRPV4",0,0
"SF3","SF","2","VSMC",65,"TRPA1",0,0
"SF3","SF","2","VSMC",65,"TRPC1",6.15384615384615,0.0500325050098519
"SF3","SF","2","VSMC",65,"TRPC3",0,0
"SF3","SF","2","VSMC",65,"TRPC6",7.69230769230769,0.0763213618551851
"SF3","SF","2","VSMC",65,"ASIC1",0,0
"SF3","SF","2","VSMC",65,"ASIC2",0,0
"SF3","SF","2","VSMC",65,"ASIC3",0,0
"SF3","SF","2","VSMC",65,"KCNK2",0,0
"SF3","SF","2","VSMC",65,"KCNK4",0,0
"SF3","SF","2","VSMC",65,"TMEM63A",10.7692307692308,0.106530763560948
"SF3","SF","2","VSMC",65,"TMEM150C",0,0
"SF3","SF","2","VSMC",65,"P2RX4",4.61538461538462,0.0365209463899496
"SF3","SF","2","VSMC",65,"P2RX7",1.53846153846154,0.0126145658673445
"SF3","SF","2","VSMC",65,"PDPN",1.53846153846154,0.0143960722761778
"SF3","SF","2","VSMC",65,"SCX",1.53846153846154,0.0184978488137589
"SF3","SF","2","VSMC",65,"FAP",0,0
"SF3","SF","2","VSMC",65,"POSTN",0,0
"SF3","SF","2","VSMC",65,"PDGFRA",0,0
"SF3","SF","2","VSMC",65,"APOD",3.07692307692308,0.0222965283958343
"DD1","DD","2","VSMC",512,"CNN1",55.2734375,1.09301282669725
"DD1","DD","2","VSMC",512,"ITGA8",20.1171875,0.312415139180999
"DD1","DD","2","VSMC",512,"TAGLN",99.8046875,4.51396181823697
"DD1","DD","2","VSMC",512,"ACTA2",98.828125,4.42261727892101
"DD1","DD","2","VSMC",512,"TPM1",88.4765625,2.35976369965696
"DD1","DD","2","VSMC",512,"TPM2",95.3125,3.26663451074777
"DD1","DD","2","VSMC",512,"ITGB1",61.9140625,1.18179441340678
"DD1","DD","2","VSMC",512,"ITGAV",5.078125,0.0684163762139666
"DD1","DD","2","VSMC",512,"BCAR1",8.7890625,0.135207059624282
"DD1","DD","2","VSMC",512,"PIEZO2",0.1953125,0.00138040660676288
"DD1","DD","2","VSMC",512,"TEAD2",8.203125,0.124830307514376
"DD1","DD","2","VSMC",512,"LIMK1",0,0
"DD1","DD","2","VSMC",512,"CNN2",22.0703125,0.334919468202297
"DD1","DD","2","VSMC",512,"TEAD3",6.25,0.096707286620426
"DD1","DD","2","VSMC",512,"PFN1",82.8125,1.93305271780757
"DD1","DD","2","VSMC",512,"CFL1",85.15625,1.92228047829482
"DD1","DD","2","VSMC",512,"TMEM63B",1.171875,0.0184102371566222
"DD1","DD","2","VSMC",512,"ITGA5",0.9765625,0.00847459772801097
"DD1","DD","2","VSMC",512,"MYLK",62.6953125,1.2229572164121
"DD1","DD","2","VSMC",512,"ILK",60.546875,1.15328348445406
"DD1","DD","2","VSMC",512,"MYL9",99.4140625,4.03455617018479
"DD1","DD","2","VSMC",512,"NF2",3.3203125,0.0491412189132815
"DD1","DD","2","VSMC",512,"PARVA",6.8359375,0.0991911221976944
"DD1","DD","2","VSMC",512,"PKD2",2.5390625,0.0362691749426463
"DD1","DD","2","VSMC",512,"VCL",24.0234375,0.387795586030518
"DD1","DD","2","VSMC",512,"TEAD4",1.3671875,0.0217649090111854
"DD1","DD","2","VSMC",512,"ITGA2",0,0
"DD1","DD","2","VSMC",512,"WWTR1",7.8125,0.108118920170117
"DD1","DD","2","VSMC",512,"FLNA",58.0078125,1.1346097418999
"DD1","DD","2","VSMC",512,"PANX1",1.5625,0.024063819173283
"DD1","DD","2","VSMC",512,"TEAD1",1.5625,0.0231842079474422
"DD1","DD","2","VSMC",512,"CDC42",54.8828125,0.981116152179025
"DD1","DD","2","VSMC",512,"FERMT2",20.1171875,0.317399479039545
"DD1","DD","2","VSMC",512,"TLN1",39.453125,0.685514890339099
"DD1","DD","2","VSMC",512,"PKD1",3.125,0.0451472779532191
"DD1","DD","2","VSMC",512,"TLN2",0.5859375,0.00835996953084065
"DD1","DD","2","VSMC",512,"RAC1",79.8828125,1.6433292264834
"DD1","DD","2","VSMC",512,"YAP1",9.5703125,0.140281286708768
"DD1","DD","2","VSMC",512,"PIEZO1",0.78125,0.00965815153601475
"DD1","DD","2","VSMC",512,"TRPV4",0.1953125,0.00316289520017595
"DD1","DD","2","VSMC",512,"TRPA1",0,0
"DD1","DD","2","VSMC",512,"TRPC1",0.5859375,0.00809173112243253
"DD1","DD","2","VSMC",512,"TRPC3",0.390625,0.00371545349015528
"DD1","DD","2","VSMC",512,"TRPC6",3.125,0.0505842287927078
"DD1","DD","2","VSMC",512,"ASIC1",0,0
"DD1","DD","2","VSMC",512,"ASIC2",0,0
"DD1","DD","2","VSMC",512,"ASIC3",0,0
"DD1","DD","2","VSMC",512,"KCNK2",0,0
"DD1","DD","2","VSMC",512,"KCNK4",0,0
"DD1","DD","2","VSMC",512,"TMEM63A",2.9296875,0.0439406824450784
"DD1","DD","2","VSMC",512,"TMEM150C",0.1953125,0.00094277452498929
"DD1","DD","2","VSMC",512,"P2RX4",4.4921875,0.0669698005029701
"DD1","DD","2","VSMC",512,"P2RX7",1.3671875,0.0199129294883244
"DD1","DD","2","VSMC",512,"PDPN",0,0
"DD1","DD","2","VSMC",512,"SCX",0.1953125,0.00164441363896496
"DD1","DD","2","VSMC",512,"FAP",0.5859375,0.0047358947828093
"DD1","DD","2","VSMC",512,"POSTN",0.1953125,0.00233531058835967
"DD1","DD","2","VSMC",512,"PDGFRA",0.1953125,0.00279674796365187
"DD1","DD","2","VSMC",512,"APOD",0.5859375,0.0152113820362183
"DD2","DD","2","VSMC",331,"CNN1",49.8489425981873,0.911826393124312
"DD2","DD","2","VSMC",331,"ITGA8",15.1057401812689,0.206490606309565
"DD2","DD","2","VSMC",331,"TAGLN",99.0936555891239,4.35676736944925
"DD2","DD","2","VSMC",331,"ACTA2",96.6767371601209,3.91169739093164
"DD2","DD","2","VSMC",331,"TPM1",90.0302114803625,2.319785674666
"DD2","DD","2","VSMC",331,"TPM2",97.583081570997,3.36906161472575
"DD2","DD","2","VSMC",331,"ITGB1",75.5287009063444,1.31437238833836
"DD2","DD","2","VSMC",331,"ITGAV",14.8036253776435,0.17755554483413
"DD2","DD","2","VSMC",331,"BCAR1",11.7824773413897,0.163807883256374
"DD2","DD","2","VSMC",331,"PIEZO2",0,0
"DD2","DD","2","VSMC",331,"TEAD2",8.1570996978852,0.0948317173937361
"DD2","DD","2","VSMC",331,"LIMK1",1.20845921450151,0.0132775829345751
"DD2","DD","2","VSMC",331,"CNN2",22.3564954682779,0.336468400833625
"DD2","DD","2","VSMC",331,"TEAD3",9.96978851963746,0.137619103001625
"DD2","DD","2","VSMC",331,"PFN1",87.3111782477341,2.01133982807973
"DD2","DD","2","VSMC",331,"CFL1",88.5196374622357,1.93013721344401
"DD2","DD","2","VSMC",331,"TMEM63B",1.81268882175227,0.0179454592042579
"DD2","DD","2","VSMC",331,"ITGA5",4.83383685800604,0.0404414334138771
"DD2","DD","2","VSMC",331,"MYLK",70.9969788519637,1.3985401049747
"DD2","DD","2","VSMC",331,"ILK",54.9848942598187,0.90989641833383
"DD2","DD","2","VSMC",331,"MYL9",99.0936555891239,3.81767366271164
"DD2","DD","2","VSMC",331,"NF2",3.02114803625378,0.0446950916218049
"DD2","DD","2","VSMC",331,"PARVA",9.66767371601208,0.113085455614961
"DD2","DD","2","VSMC",331,"PKD2",8.1570996978852,0.114911124871642
"DD2","DD","2","VSMC",331,"VCL",35.0453172205438,0.506665092902463
"DD2","DD","2","VSMC",331,"TEAD4",4.83383685800604,0.060936245555272
"DD2","DD","2","VSMC",331,"ITGA2",0,0
"DD2","DD","2","VSMC",331,"WWTR1",10.5740181268882,0.130051257606037
"DD2","DD","2","VSMC",331,"FLNA",79.1540785498489,1.67679717232773
"DD2","DD","2","VSMC",331,"PANX1",0.604229607250755,0.00742763008602494
"DD2","DD","2","VSMC",331,"TEAD1",2.11480362537764,0.024419689312894
"DD2","DD","2","VSMC",331,"CDC42",54.380664652568,0.858299251812724
"DD2","DD","2","VSMC",331,"FERMT2",23.2628398791541,0.320533678834154
"DD2","DD","2","VSMC",331,"TLN1",42.2960725075529,0.683550407102833
"DD2","DD","2","VSMC",331,"PKD1",9.36555891238671,0.105033646082926
"DD2","DD","2","VSMC",331,"TLN2",1.20845921450151,0.0127610795298844
"DD2","DD","2","VSMC",331,"RAC1",83.0815709969789,1.60816824333349
"DD2","DD","2","VSMC",331,"YAP1",15.1057401812689,0.21801196825697
"DD2","DD","2","VSMC",331,"PIEZO1",0.906344410876133,0.00879504090812704
"DD2","DD","2","VSMC",331,"TRPV4",0,0
"DD2","DD","2","VSMC",331,"TRPA1",0,0
"DD2","DD","2","VSMC",331,"TRPC1",3.32326283987915,0.0442953845655104
"DD2","DD","2","VSMC",331,"TRPC3",0.302114803625378,0.0058775678852019
"DD2","DD","2","VSMC",331,"TRPC6",6.64652567975831,0.0889756871315099
"DD2","DD","2","VSMC",331,"ASIC1",0.302114803625378,0.00490132970671531
"DD2","DD","2","VSMC",331,"ASIC2",0.302114803625378,0.00249714244795157
"DD2","DD","2","VSMC",331,"ASIC3",0,0
"DD2","DD","2","VSMC",331,"KCNK2",0,0
"DD2","DD","2","VSMC",331,"KCNK4",0,0
"DD2","DD","2","VSMC",331,"TMEM63A",3.92749244712991,0.0507359131853332
"DD2","DD","2","VSMC",331,"TMEM150C",0,0
"DD2","DD","2","VSMC",331,"P2RX4",3.32326283987915,0.0393007243078509
"DD2","DD","2","VSMC",331,"P2RX7",0.906344410876133,0.0125160370098751
"DD2","DD","2","VSMC",331,"PDPN",2.7190332326284,0.0138929494713696
"DD2","DD","2","VSMC",331,"SCX",4.83383685800604,0.0302470559832468
"DD2","DD","2","VSMC",331,"FAP",2.7190332326284,0.0211017562625692
"DD2","DD","2","VSMC",331,"POSTN",0.604229607250755,0.00337497160195979
"DD2","DD","2","VSMC",331,"PDGFRA",0.302114803625378,0.00242812754300512
"DD2","DD","2","VSMC",331,"APOD",0.906344410876133,0.00371818483227102
"DD3","DD","2","VSMC",389,"CNN1",55.7840616966581,1.1799083428461
"DD3","DD","2","VSMC",389,"ITGA8",16.452442159383,0.235484770285592
"DD3","DD","2","VSMC",389,"TAGLN",99.4858611825193,4.30042290122151
"DD3","DD","2","VSMC",389,"ACTA2",99.2287917737789,4.06578994594336
"DD3","DD","2","VSMC",389,"TPM1",88.6889460154242,2.34686749338944
"DD3","DD","2","VSMC",389,"TPM2",97.172236503856,3.40116517608353
"DD3","DD","2","VSMC",389,"ITGB1",81.2339331619537,1.63815378910136
"DD3","DD","2","VSMC",389,"ITGAV",11.8251928020566,0.169415404013964
"DD3","DD","2","VSMC",389,"BCAR1",11.5681233933162,0.154554796287339
"DD3","DD","2","VSMC",389,"PIEZO2",0,0
"DD3","DD","2","VSMC",389,"TEAD2",7.45501285347044,0.0997959426791241
"DD3","DD","2","VSMC",389,"LIMK1",0,0
"DD3","DD","2","VSMC",389,"CNN2",12.0822622107969,0.166898578981617
"DD3","DD","2","VSMC",389,"TEAD3",8.9974293059126,0.128977584855307
"DD3","DD","2","VSMC",389,"PFN1",91.0025706940874,2.344874912079
"DD3","DD","2","VSMC",389,"CFL1",80.719794344473,1.78202966303866
"DD3","DD","2","VSMC",389,"TMEM63B",2.5706940874036,0.0316973392457642
"DD3","DD","2","VSMC",389,"ITGA5",3.59897172236504,0.0279616351043782
"DD3","DD","2","VSMC",389,"MYLK",70.1799485861183,1.50768433690636
"DD3","DD","2","VSMC",389,"ILK",58.8688946015424,1.0757909955456
"DD3","DD","2","VSMC",389,"MYL9",99.4858611825193,3.73867506419061
"DD3","DD","2","VSMC",389,"NF2",3.59897172236504,0.0521941326165496
"DD3","DD","2","VSMC",389,"PARVA",13.1105398457584,0.186837567850352
"DD3","DD","2","VSMC",389,"PKD2",7.96915167095116,0.117824568564656
"DD3","DD","2","VSMC",389,"VCL",34.7043701799486,0.539754355251444
"DD3","DD","2","VSMC",389,"TEAD4",2.05655526992288,0.0242331328842021
"DD3","DD","2","VSMC",389,"ITGA2",0.25706940874036,0.00225224373017929
"DD3","DD","2","VSMC",389,"WWTR1",13.6246786632391,0.180545934031203
"DD3","DD","2","VSMC",389,"FLNA",76.8637532133676,1.70598406608197
"DD3","DD","2","VSMC",389,"PANX1",1.2853470437018,0.0162409375146684
"DD3","DD","2","VSMC",389,"TEAD1",4.62724935732648,0.0677500261762542
"DD3","DD","2","VSMC",389,"CDC42",59.6401028277635,1.04679677968988
"DD3","DD","2","VSMC",389,"FERMT2",25.4498714652956,0.384746546713759
"DD3","DD","2","VSMC",389,"TLN1",50.6426735218509,0.923132548581726
"DD3","DD","2","VSMC",389,"PKD1",9.51156812339332,0.147215210928896
"DD3","DD","2","VSMC",389,"TLN2",0.51413881748072,0.0124273440689629
"DD3","DD","2","VSMC",389,"RAC1",78.4061696658098,1.64770183324477
"DD3","DD","2","VSMC",389,"YAP1",15.681233933162,0.23780537824062
"DD3","DD","2","VSMC",389,"PIEZO1",1.02827763496144,0.0123289202870709
"DD3","DD","2","VSMC",389,"TRPV4",0,0
"DD3","DD","2","VSMC",389,"TRPA1",0,0
"DD3","DD","2","VSMC",389,"TRPC1",3.08483290488432,0.035689350298843
"DD3","DD","2","VSMC",389,"TRPC3",1.02827763496144,0.0123987382209757
"DD3","DD","2","VSMC",389,"TRPC6",4.11311053984576,0.0587711145879622
"DD3","DD","2","VSMC",389,"ASIC1",0.25706940874036,0.0042498312132108
"DD3","DD","2","VSMC",389,"ASIC2",0,0
"DD3","DD","2","VSMC",389,"ASIC3",0,0
"DD3","DD","2","VSMC",389,"KCNK2",0,0
"DD3","DD","2","VSMC",389,"KCNK4",0,0
"DD3","DD","2","VSMC",389,"TMEM63A",5.65552699228792,0.0800204533406692
"DD3","DD","2","VSMC",389,"TMEM150C",0.25706940874036,0.00162228715873249
"DD3","DD","2","VSMC",389,"P2RX4",4.37017994858612,0.0587676259685349
"DD3","DD","2","VSMC",389,"P2RX7",0.25706940874036,0.0034100514022396
"DD3","DD","2","VSMC",389,"PDPN",0.51413881748072,0.00493929597570062
"DD3","DD","2","VSMC",389,"SCX",1.2853470437018,0.00933974180306901
"DD3","DD","2","VSMC",389,"FAP",2.05655526992288,0.0149930760341841
"DD3","DD","2","VSMC",389,"POSTN",1.2853470437018,0.0364093780817092
"DD3","DD","2","VSMC",389,"PDGFRA",0,0
"DD3","DD","2","VSMC",389,"APOD",0.25706940874036,0.00551383758363052
"Dermis1","Dermis","3","Pericyte",51,"CNN1",5.88235294117647,0.0993377738583711
"Dermis1","Dermis","3","Pericyte",51,"ITGA8",0,0
"Dermis1","Dermis","3","Pericyte",51,"TAGLN",96.078431372549,3.82803250768594
"Dermis1","Dermis","3","Pericyte",51,"ACTA2",82.3529411764706,2.90103346006506
"Dermis1","Dermis","3","Pericyte",51,"TPM1",68.6274509803922,1.63043291409417
"Dermis1","Dermis","3","Pericyte",51,"TPM2",76.4705882352941,1.94646989088608
"Dermis1","Dermis","3","Pericyte",51,"ITGB1",39.2156862745098,0.815104976604708
"Dermis1","Dermis","3","Pericyte",51,"ITGAV",3.92156862745098,0.0578846690501306
"Dermis1","Dermis","3","Pericyte",51,"BCAR1",7.84313725490196,0.123116018944191
"Dermis1","Dermis","3","Pericyte",51,"PIEZO2",0,0
"Dermis1","Dermis","3","Pericyte",51,"TEAD2",0,0
"Dermis1","Dermis","3","Pericyte",51,"LIMK1",1.96078431372549,0.0408349356702556
"Dermis1","Dermis","3","Pericyte",51,"CNN2",11.7647058823529,0.223391420563349
"Dermis1","Dermis","3","Pericyte",51,"TEAD3",3.92156862745098,0.0647843476737265
"Dermis1","Dermis","3","Pericyte",51,"PFN1",74.5098039215686,1.58074025200336
"Dermis1","Dermis","3","Pericyte",51,"CFL1",72.5490196078431,1.71438589607145
"Dermis1","Dermis","3","Pericyte",51,"TMEM63B",0,0
"Dermis1","Dermis","3","Pericyte",51,"ITGA5",0,0
"Dermis1","Dermis","3","Pericyte",51,"MYLK",39.2156862745098,0.837162221191221
"Dermis1","Dermis","3","Pericyte",51,"ILK",21.5686274509804,0.427413092799789
"Dermis1","Dermis","3","Pericyte",51,"MYL9",88.2352941176471,2.75880620325795
"Dermis1","Dermis","3","Pericyte",51,"NF2",1.96078431372549,0.0308285937522724
"Dermis1","Dermis","3","Pericyte",51,"PARVA",3.92156862745098,0.0712036111060723
"Dermis1","Dermis","3","Pericyte",51,"PKD2",3.92156862745098,0.0617847433891582
"Dermis1","Dermis","3","Pericyte",51,"VCL",19.6078431372549,0.400308817039878
"Dermis1","Dermis","3","Pericyte",51,"TEAD4",1.96078431372549,0.0327630340575603
"Dermis1","Dermis","3","Pericyte",51,"ITGA2",0,0
"Dermis1","Dermis","3","Pericyte",51,"WWTR1",7.84313725490196,0.148892563715699
"Dermis1","Dermis","3","Pericyte",51,"FLNA",25.4901960784314,0.572292508466999
"Dermis1","Dermis","3","Pericyte",51,"PANX1",1.96078431372549,0.040849824974438
"Dermis1","Dermis","3","Pericyte",51,"TEAD1",3.92156862745098,0.0890684398629152
"Dermis1","Dermis","3","Pericyte",51,"CDC42",33.3333333333333,0.661292526415333
